\PL_NAME = WASP-18 b
\SPEC_TYPE = Emission
\INSTRUMENT = Near Infrared Imager and Slitless Spectrograph (NIRISS)
\FACILITY = NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission
\NOTE = NAMELESS pipeline
\REFERENCE = Coulombe et al. 2023
\
\
|CENTRALWAVELNG|BANDWIDTH|ESPECLIPDEP|ESPECLIPDEPERR1|ESPECLIPDEPERR2|ESPECLIPDEPLIM|ESPBRITEMP|ESPBRITEMPERR1|ESPBRITEMPERR2|ESPBRITEMPLIM|OBS_DATE|
|        double|   double|     double|         double|         double|          char|    double|        double|        double|         long|    char|
|       microns|  microns|          %|               |               |              |         K|              |              |             |    days|
|          null|     null|       null|           null|           null|          null|      null|          null|          null|         null|    null|
        2.18234   0.00492     0.17418         0.01839        -0.01839           null       null           null           null             0     null 
        2.18726   0.00492     0.18511         0.01849        -0.01849           null       null           null           null             0     null 
        2.19218   0.00492     0.18506         0.01888        -0.01888           null       null           null           null             0     null 
        2.19710   0.00492     0.20004         0.02082        -0.02082           null       null           null           null             0     null 
        2.20202   0.00492     0.20203         0.01944        -0.01944           null       null           null           null             0     null 
        2.20694   0.00492     0.17114         0.01969        -0.01969           null       null           null           null             0     null 
        2.21186   0.00492     0.19590         0.02058        -0.02058           null       null           null           null             0     null 
        2.21677   0.00492     0.20548         0.01990        -0.01990           null       null           null           null             0     null 
        2.22169   0.00492     0.20888         0.02016        -0.02016           null       null           null           null             0     null 
        2.22612   0.00394     0.21930         0.02035        -0.02035           null       null           null           null             0     null 
        2.23055   0.00492     0.18188         0.02182        -0.02182           null       null           null           null             0     null 
        2.23547   0.00492     0.17411         0.02099        -0.02099           null       null           null           null             0     null 
        2.24039   0.00492     0.20089         0.01852        -0.01852           null       null           null           null             0     null 
        2.24531   0.00492     0.20599         0.01912        -0.01912           null       null           null           null             0     null 
        2.25023   0.00492     0.21669         0.01954        -0.01954           null       null           null           null             0     null 
        2.25515   0.00492     0.19454         0.02108        -0.02108           null       null           null           null             0     null 
        2.26007   0.00492     0.23442         0.02100        -0.02100           null       null           null           null             0     null 
        2.26500   0.00492     0.17157         0.02087        -0.02087           null       null           null           null             0     null 
        2.26992   0.00492     0.23466         0.02224        -0.02224           null       null           null           null             0     null 
        2.27484   0.00492     0.18412         0.02127        -0.02127           null       null           null           null             0     null 
        2.27976   0.00492     0.23559         0.02142        -0.02142           null       null           null           null             0     null 
        2.28468   0.00492     0.18335         0.02263        -0.02263           null       null           null           null             0     null 
        2.28961   0.00492     0.22530         0.01925        -0.01925           null       null           null           null             0     null 
        2.29404   0.00394     0.22795         0.02361        -0.02361           null       null           null           null             0     null 
        2.29847   0.00492     0.20262         0.02094        -0.02094           null       null           null           null             0     null 
        2.30339   0.00492     0.19898         0.02116        -0.02116           null       null           null           null             0     null 
        2.30831   0.00492     0.21119         0.02276        -0.02276           null       null           null           null             0     null 
        2.31324   0.00492     0.19615         0.02206        -0.02206           null       null           null           null             0     null 
        2.31816   0.00492     0.16920         0.02277        -0.02277           null       null           null           null             0     null 
        2.32309   0.00492     0.22123         0.02229        -0.02229           null       null           null           null             0     null 
        2.32801   0.00493     0.18622         0.02206        -0.02206           null       null           null           null             0     null 
        2.33294   0.00493     0.20524         0.02369        -0.02369           null       null           null           null             0     null 
        2.33786   0.00493     0.21482         0.02184        -0.02184           null       null           null           null             0     null 
        2.34279   0.00493     0.19132         0.02279        -0.02279           null       null           null           null             0     null 
        2.34772   0.00493     0.24109         0.02412        -0.02412           null       null           null           null             0     null 
        2.35215   0.00394     0.20192         0.02557        -0.02557           null       null           null           null             0     null 
        2.35658   0.00493     0.17626         0.02277        -0.02277           null       null           null           null             0     null 
        2.36151   0.00493     0.21351         0.02185        -0.02185           null       null           null           null             0     null 
        2.36644   0.00493     0.23472         0.02399        -0.02399           null       null           null           null             0     null 
        2.37137   0.00493     0.23474         0.02300        -0.02300           null       null           null           null             0     null 
        2.37630   0.00493     0.21044         0.02225        -0.02225           null       null           null           null             0     null 
        2.38123   0.00493     0.20709         0.02412        -0.02412           null       null           null           null             0     null 
        2.38616   0.00493     0.20594         0.02427        -0.02427           null       null           null           null             0     null 
        2.39109   0.00493     0.19980         0.02425        -0.02425           null       null           null           null             0     null 
        2.39602   0.00493     0.21100         0.02319        -0.02319           null       null           null           null             0     null 
        2.40095   0.00493     0.24623         0.02470        -0.02470           null       null           null           null             0     null 
        2.40588   0.00493     0.23377         0.02416        -0.02416           null       null           null           null             0     null 
        2.41032   0.00395     0.20248         0.02736        -0.02736           null       null           null           null             0     null 
        2.41476   0.00493     0.21779         0.02500        -0.02500           null       null           null           null             0     null 
        2.41969   0.00493     0.26887         0.02719        -0.02719           null       null           null           null             0     null 
        2.42463   0.00493     0.22193         0.02473        -0.02473           null       null           null           null             0     null 
        2.42956   0.00494     0.23474         0.02705        -0.02705           null       null           null           null             0     null 
        2.43450   0.00494     0.27984         0.02564        -0.02564           null       null           null           null             0     null 
        2.43943   0.00494     0.21698         0.02373        -0.02373           null       null           null           null             0     null 
        2.44437   0.00494     0.26136         0.02444        -0.02444           null       null           null           null             0     null 
        2.44931   0.00494     0.21483         0.02645        -0.02645           null       null           null           null             0     null 
        2.45425   0.00494     0.26592         0.02643        -0.02643           null       null           null           null             0     null 
        2.45919   0.00494     0.27286         0.02680        -0.02680           null       null           null           null             0     null 
        2.46363   0.00395     0.22274         0.03055        -0.03055           null       null           null           null             0     null 
        2.46808   0.00494     0.23212         0.02803        -0.02803           null       null           null           null             0     null 
        2.47302   0.00494     0.20848         0.02949        -0.02949           null       null           null           null             0     null 
        2.47796   0.00494     0.28319         0.02614        -0.02614           null       null           null           null             0     null 
        2.48290   0.00494     0.19535         0.02723        -0.02723           null       null           null           null             0     null 
        2.48785   0.00494     0.23027         0.02559        -0.02559           null       null           null           null             0     null 
        2.49279   0.00494     0.26966         0.02644        -0.02644           null       null           null           null             0     null 
        2.49773   0.00495     0.24347         0.02686        -0.02686           null       null           null           null             0     null 
        2.50268   0.00495     0.24049         0.03046        -0.03046           null       null           null           null             0     null 
        2.50763   0.00495     0.23382         0.02933        -0.02933           null       null           null           null             0     null 
        2.51208   0.00396     0.26095         0.03126        -0.03126           null       null           null           null             0     null 
        2.51653   0.00495     0.29665         0.02955        -0.02955           null       null           null           null             0     null 
        2.52148   0.00495     0.23555         0.02969        -0.02969           null       null           null           null             0     null 
        2.52643   0.00495     0.23685         0.02873        -0.02873           null       null           null           null             0     null 
        2.53138   0.00495     0.20812         0.03109        -0.03109           null       null           null           null             0     null 
        2.53634   0.00495     0.22626         0.02827        -0.02827           null       null           null           null             0     null 
        2.54129   0.00495     0.26395         0.02759        -0.02759           null       null           null           null             0     null 
        2.54624   0.00495     0.24611         0.03117        -0.03117           null       null           null           null             0     null 
        2.55120   0.00496     0.22431         0.02929        -0.02929           null       null           null           null             0     null 
        2.55616   0.00496     0.32296         0.03047        -0.03047           null       null           null           null             0     null 
        2.56062   0.00397     0.25326         0.03435        -0.03435           null       null           null           null             0     null 
        2.56508   0.00496     0.23296         0.03091        -0.03091           null       null           null           null             0     null 
        2.57004   0.00496     0.16560         0.03159        -0.03159           null       null           null           null             0     null 
        2.57500   0.00496     0.23385         0.03232        -0.03232           null       null           null           null             0     null 
        2.57996   0.00496     0.21302         0.03128        -0.03128           null       null           null           null             0     null 
        2.58493   0.00496     0.27397         0.03359        -0.03359           null       null           null           null             0     null 
        2.58989   0.00496     0.24288         0.03071        -0.03071           null       null           null           null             0     null 
        2.59485   0.00497     0.22598         0.03226        -0.03226           null       null           null           null             0     null 
        2.59932   0.00397     0.28332         0.03083        -0.03083           null       null           null           null             0     null 
        2.60380   0.00497     0.21923         0.03487        -0.03487           null       null           null           null             0     null 
        2.60877   0.00497     0.29630         0.03071        -0.03071           null       null           null           null             0     null 
        2.61374   0.00497     0.27754         0.03361        -0.03361           null       null           null           null             0     null 
        2.61871   0.00497     0.20409         0.03443        -0.03443           null       null           null           null             0     null 
        2.62368   0.00497     0.26273         0.03705        -0.03705           null       null           null           null             0     null 
        2.62865   0.00498     0.29002         0.03336        -0.03336           null       null           null           null             0     null 
        2.63363   0.00498     0.25634         0.03079        -0.03079           null       null           null           null             0     null 
        2.63811   0.00398     0.29627         0.03826        -0.03826           null       null           null           null             0     null 
        2.64259   0.00498     0.26638         0.03347        -0.03347           null       null           null           null             0     null 
        2.64757   0.00498     0.33853         0.03066        -0.03066           null       null           null           null             0     null 
        2.65255   0.00498     0.20487         0.03285        -0.03285           null       null           null           null             0     null 
        2.65754   0.00498     0.29522         0.03275        -0.03275           null       null           null           null             0     null 
        2.66252   0.00499     0.20965         0.03346        -0.03346           null       null           null           null             0     null 
        2.66751   0.00499     0.24210         0.03388        -0.03388           null       null           null           null             0     null 
        2.67200   0.00399     0.25674         0.03908        -0.03908           null       null           null           null             0     null 
        2.67649   0.00499     0.22421         0.03555        -0.03555           null       null           null           null             0     null 
        2.68148   0.00499     0.26140         0.03459        -0.03459           null       null           null           null             0     null 
        2.68647   0.00499     0.25872         0.03812        -0.03812           null       null           null           null             0     null 
        2.69146   0.00499     0.28931         0.03432        -0.03432           null       null           null           null             0     null 
        2.69646   0.00500     0.18240         0.03392        -0.03392           null       null           null           null             0     null 
        2.70146   0.00500     0.21545         0.03851        -0.03851           null       null           null           null             0     null 
        2.70596   0.00400     0.26976         0.03946        -0.03946           null       null           null           null             0     null 
        2.71046   0.00500     0.19586         0.03977        -0.03977           null       null           null           null             0     null 
        2.71546   0.00500     0.33325         0.03716        -0.03716           null       null           null           null             0     null 
        2.72046   0.00501     0.23897         0.03750        -0.03750           null       null           null           null             0     null 
        2.72547   0.00501     0.23922         0.03825        -0.03825           null       null           null           null             0     null 
        2.73048   0.00501     0.26718         0.04085        -0.04085           null       null           null           null             0     null 
        2.73499   0.00401     0.33487         0.04075        -0.04075           null       null           null           null             0     null 
        2.73950   0.00501     0.26107         0.03914        -0.03914           null       null           null           null             0     null 
        2.74451   0.00501     0.16428         0.04262        -0.04262           null       null           null           null             0     null 
        2.74953   0.00502     0.22821         0.04413        -0.04413           null       null           null           null             0     null 
        2.75455   0.00502     0.30243         0.04205        -0.04205           null       null           null           null             0     null 
        2.75957   0.00502     0.30518         0.04251        -0.04251           null       null           null           null             0     null 
        2.76409   0.00402     0.30987         0.04622        -0.04622           null       null           null           null             0     null 
        2.76861   0.00502     0.29607         0.04164        -0.04164           null       null           null           null             0     null 
        2.77363   0.00503     0.35963         0.04323        -0.04323           null       null           null           null             0     null 
        2.77866   0.00503     0.27220         0.04303        -0.04303           null       null           null           null             0     null 
        2.78369   0.00503     0.32615         0.04430        -0.04430           null       null           null           null             0     null 
        2.78872   0.00503     0.32369         0.04415        -0.04415           null       null           null           null             0     null 
        2.79325   0.00403     0.25184         0.05174        -0.05174           null       null           null           null             0     null 
        2.79779   0.00504     0.21345         0.04305        -0.04305           null       null           null           null             0     null 
        2.80283   0.00504     0.31805         0.04524        -0.04524           null       null           null           null             0     null 
        2.80787   0.00504     0.30864         0.04731        -0.04731           null       null           null           null             0     null 
        2.81291   0.00504     0.25489         0.04647        -0.04647           null       null           null           null             0     null 
        2.81745   0.00404     0.27733         0.05155        -0.05155           null       null           null           null             0     null 
        2.82200   0.00505     0.28584         0.04743        -0.04743           null       null           null           null             0     null 
        2.82705   0.00505     0.24175         0.04896        -0.04896           null       null           null           null             0     null 
