PL_NAME,SPEC_TYPE,BIBCODE,AUTHORS,AUTHORS_UNACCENTED,NUM_DATAPOINTS,INSTRUMENT,FACILITY,MINWAVELNG,MAXWAVELNG,MINTRANMID,MAXTRANMID,NOTE,SPEC_ID,SPEC_PATH,ROW_IDX,ROW_NUM
HAT-P-18 b,Transmission,2024MNRAS.528.3354F,Fournier-Tondreau et al. 2024,Fournier-Tondreau et al. 2024,2472,Near Infrared Imager and Slitless Spectrograph (NIRISS),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,0.6,2.8286,,,"Figure 3, NIRISS/SOSS pixel",3.11001_5431_2,30/92/25/17/HAT_P_18_b_3.11001_5431_2.tbl,83,83
HAT-P-19 b,Emission,2015ApJ...810..118K,Kammer et al. 2015,Kammer et al. 2015,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,Table 3,3.11002_4121_1,01/25/57/37/HAT_P_19_b_3.11002_4121_1.tbl,84,84
HAT-P-19 b,Transmission,2015A&A...580A..60M,Mallonn et al. 2015,Mallonn et al. 2015,57,WiFSIP,STELLA Robotic Observatory,0.5641,0.7642,,,,3.11002_3935_1,99/36/32/72/HAT_P_19_b_3.11002_3935_1.tbl,85,85
HAT-P-19 b,Transmission,2024arXiv240103715K,Kang et al. 2024,Kang et al. 2024,4,MuSCAT2,"1.52 m Telescopio Carlos Sanchez, Teide Observatory",0.475,0.87,,,Table 3,3.11002_5293_1,91/98/18/24/HAT_P_19_b_3.11002_5293_1.tbl,86,86
HAT-P-1 b,Emission,2010ApJ...708..498T,Todorov et al. 2010,Todorov et al. 2010,4,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,8,,,Table 1,3.11003_4082_1,99/66/53/40/HAT_P_1_b_3.11003_4082_1.tbl,87,87
HAT-P-1 b,Emission,2011A&A...528A..49D,de Mooij et al. 2011,de Mooij et al. 2011,1,LIRIS,Isaac Newton Group (ING) 4.2m William Herschel Telescope (WHT) at Observatorio del Roque de los Muchachos,2.2,2.2,,,Table 1,3.11003_4091_1,26/89/18/65/HAT_P_1_b_3.11003_4091_1.tbl,88,88
HAT-P-1 b,Transmission,2013MNRAS.435.3481W,Wakeford et al. 2013,Wakeford et al. 2013,28,Wide Field Camera 3,Hubble Space Telescope satellite,1.1269,1.6453,2456114.345,2456114.345,,3.11003_3403_1,19/79/20/79/HAT_P_1_b_3.11003_3403_1.tbl,89,89
HAT-P-1 b,Transmission,2014MNRAS.437...46N,Nikolov et al. 2014,Nikolov et al. 2014,14,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.335,0.97,,,,3.11003_3598_1,59/70/04/48/HAT_P_1_b_3.11003_3598_1.tbl,90,90
HAT-P-1 b,Transmission,2015ApJ...811...55M,Montalto et al. 2015,Montalto et al. 2015,5,DOLORES,Telescopio Nazionale Galileo,0.5253,0.7666,,,,3.11003_3647_1,27/76/38/66/HAT_P_1_b_3.11003_3647_1.tbl,91,91
HAT-P-1 b,Transmission,2015MNRAS.450..192W,Wilson et al. 2015,Wilson et al. 2015,6,OSIRIS,Gran Telescopio CANARIAS 10.4m telescope (GRANTECAN),0.6792,0.8844,2455127.515,2456623.387,,3.11003_3664_1,63/32/53/52/HAT_P_1_b_3.11003_3664_1.tbl,92,92
HAT-P-1 b,Transmission,2016Natur.529...59S,Sing et al. 2016,Sing et al. 2016,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.56,4.5,,,,3.11003_3717_1,16/66/83/08/HAT_P_1_b_3.11003_3717_1.tbl,93,93
HAT-P-1 b,Transmission,2016Natur.529...59S,Sing et al. 2016,Sing et al. 2016,23,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.3625,0.9643,,,,3.11003_3717_3,82/26/70/42/HAT_P_1_b_3.11003_3717_3.tbl,94,94
HAT-P-1 b,Transmission,2016Natur.529...59S,Sing et al. 2016,Sing et al. 2016,17,Wide Field Camera 3,Hubble Space Telescope satellite,1.1347,1.6555,,,,3.11003_3717_2,44/89/24/45/HAT_P_1_b_3.11003_3717_2.tbl,95,95
HAT-P-23 b,Transmission,2015A&A...577A..54C,Ciceri et al. 2015,Ciceri et al. 2015,4,BUSCA,Calar Alto Observatory's 2.2 meter Telescope,0.3585,0.9222,,,,3.11007_3531_1,88/81/29/87/HAT_P_23_b_3.11007_3531_1.tbl,96,96
HAT-P-23 b,Transmission,2015A&A...577A..54C,Ciceri et al. 2015,Ciceri et al. 2015,7,DLR-MKIII camera,Calar Alto Observatory's 1.2 meter Telescope,0.6469,0.6469,,,,3.11007_3531_2,05/43/71/24/HAT_P_23_b_3.11007_3531_2.tbl,97,97
HAT-P-26 b,Transmission,2016ApJ...817..141S,Stevenson et al. 2016,Stevenson et al. 2016,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2456405.624,2456545.362,,3.11010_3723_1,28/76/53/69/HAT_P_26_b_3.11010_3723_1.tbl,98,98
HAT-P-26 b,Transmission,2016ApJ...817..141S,Stevenson et al. 2016,Stevenson et al. 2016,23,LDSS-3C,Magellan II Landon Clay Telescope,0.7188,0.9937,2457129.723,2457129.723,,3.11010_3723_2,35/47/36/32/HAT_P_26_b_3.11010_3723_2.tbl,99,99
HAT-P-26 b,Transmission,2017Sci...356..628W,Wakeford et al. 2017,Wakeford et al. 2017,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,,3.11010_4163_2,09/76/11/36/HAT_P_26_b_3.11010_4163_2.tbl,100,100
HAT-P-26 b,Transmission,2017Sci...356..628W,Wakeford et al. 2017,Wakeford et al. 2017,7,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.56,0.957,,,,3.11010_4163_1,01/81/89/43/HAT_P_26_b_3.11010_4163_1.tbl,101,101
HAT-P-26 b,Transmission,2017Sci...356..628W,Wakeford et al. 2017,Wakeford et al. 2017,18,Wide Field Camera 3,Hubble Space Telescope satellite,0.847,1.617,,,,3.11010_4163_3,62/82/45/00/HAT_P_26_b_3.11010_4163_3.tbl,102,102
HAT-P-26 b,Transmission,2023AJ....166..223A,A-thano et al. 2023,A-thano et al. 2023,2,CCD camera,0.7 m Thai Robotic Telescope (TRT),0.672,0.805,,,"Fixed LDC - R, I bands",3.11010_5294_6,39/94/57/40/HAT_P_26_b_3.11010_5294_6.tbl,103,103
HAT-P-26 b,Transmission,2023AJ....166..223A,A-thano et al. 2023,A-thano et al. 2023,2,CCD camera,0.7 m Thai Robotic Telescope (TRT),0.672,0.805,,,"Fitted LDC - R, I bands",3.11010_5294_2,95/39/19/20/HAT_P_26_b_3.11010_5294_2.tbl,104,104
HAT-P-26 b,Transmission,2023AJ....166..223A,A-thano et al. 2023,A-thano et al. 2023,1,TESS CCD Array,Transiting Exoplanet Survey Satellite,0.745,0.745,,,Fitted LDC - TESS,3.11010_5294_3,07/48/18/85/HAT_P_26_b_3.11010_5294_3.tbl,105,105
HAT-P-26 b,Transmission,2023AJ....166..223A,A-thano et al. 2023,A-thano et al. 2023,1,TESS CCD Array,Transiting Exoplanet Survey Satellite,0.745,0.745,,,Fixed LDC - TESS,3.11010_5294_7,87/66/45/61/HAT_P_26_b_3.11010_5294_7.tbl,106,106
HAT-P-26 b,Transmission,2023AJ....166..223A,A-thano et al. 2023,A-thano et al. 2023,4,ULTRASPEC,2.4 m Thai National Telescope (TNT),0.467,0.94,,,"Fixed LDC - g, r, i, z bands",3.11010_5294_5,01/95/82/44/HAT_P_26_b_3.11010_5294_5.tbl,107,107
HAT-P-26 b,Transmission,2023AJ....166..223A,A-thano et al. 2023,A-thano et al. 2023,4,ULTRASPEC,2.4 m Thai National Telescope (TNT),0.467,0.94,,,"Fitted LDC - g, r, i, z bands",3.11010_5294_1,90/99/41/68/HAT_P_26_b_3.11010_5294_1.tbl,108,108
HAT-P-26 b,Transmission,2023AJ....166..223A,A-thano et al. 2023,A-thano et al. 2023,32,Wide Field Camera 3,Hubble Space Telescope satellite,0.813,1.624,,,Fixed LDC - Hubble,3.11010_5294_8,99/45/28/31/HAT_P_26_b_3.11010_5294_8.tbl,109,109
HAT-P-26 b,Transmission,2023AJ....166..223A,A-thano et al. 2023,A-thano et al. 2023,32,Wide Field Camera 3,Hubble Space Telescope satellite,0.813,1.624,,,Fitted LDC - Hubble,3.11010_5294_4,53/91/74/44/HAT_P_26_b_3.11010_5294_4.tbl,110,110
HAT-P-2 b,Emission,2022ApJS..260....3C,Changeat et al. 2022,Changeat et al. 2022,4,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,8,,,Figure 2,3.11014_5219_103,99/70/83/59/HAT_P_2_b_3.11014_5219_103.tbl,111,111
HAT-P-2 b,Emission,2022ApJS..260....3C,Changeat et al. 2022,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1263,1.6295,,,Figure 2,3.11014_5219_102,37/67/77/03/HAT_P_2_b_3.11014_5219_102.tbl,112,112
HAT-P-2 b,Transmission,2023ApJS..269...31E,Edwards et al. 2023,Edwards et al. 2023,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,,,G141,3.11014_5286_43,52/15/51/03/HAT_P_2_b_3.11014_5286_43.tbl,113,113
HAT-P-30 b,Emission,2020AJ....159..137G,Garhart et al. 2020,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,Table 1 & 6,3.11015_5410_2,58/71/57/58/HAT_P_30_b_3.11015_5410_2.tbl,114,114
HAT-P-32 b,Emission,2014ApJ...796..115Z,Zhao et al. 2014,Zhao et al. 2014,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,Table 2,3.11017_3465_1,27/28/23/68/HAT_P_32_b_3.11017_3465_1.tbl,115,115
HAT-P-32 b,Emission,2014ApJ...796..115Z,Zhao et al. 2014,Zhao et al. 2014,2,Wide-field Infra-Red Camera (WIRC),California Institute of Technology 5.1m (200inch) Hale Telescope at Palomar Observatory,1.635,2.15,,,Table 2,3.11017_3465_2,51/55/23/57/HAT_P_32_b_3.11017_3465_2.tbl,116,116
HAT-P-32 b,Emission,2018MNRAS.474.1705N,Nikolov et al. 2018,Nikolov et al. 2018,14,Wide Field Camera 3,Hubble Space Telescope satellite,1.142,1.625,,,Table 2,3.11017_4196_1,62/15/92/44/HAT_P_32_b_3.11017_4196_1.tbl,117,117
HAT-P-32 b,Emission,2022ApJS..260....3C,Changeat et al. 2022,Changeat et al. 2022,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,Figure 2,3.11017_5219_105,12/47/92/99/HAT_P_32_b_3.11017_5219_105.tbl,118,118
HAT-P-32 b,Emission,2022ApJS..260....3C,Changeat et al. 2022,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1263,1.6295,,,Figure 2,3.11017_5219_104,75/27/14/57/HAT_P_32_b_3.11017_5219_104.tbl,119,119
HAT-P-32 b,Transmission,2013MNRAS.436.2974G,Gibson et al. 2013,Gibson et al. 2013,29,GMOS,Gillett Gemini North Telescope,0.5276,0.9255,,,,3.11017_3612_1,63/30/37/70/HAT_P_32_b_3.11017_3612_1.tbl,120,120
HAT-P-32 b,Transmission,2016A&A...590A.100M,Mallonn & Strassmeier 2016,Mallonn & Strassmeier 2016,2,MODS1,Large Binocular Telescope Observatory,0.4475,0.7825,2456245.803,2456245.804,,3.11017_3791_1,37/83/36/55/HAT_P_32_b_3.11017_3791_1.tbl,121,121
HAT-P-32 b,Transmission,2016A&A...594A..65N,Nortmann et al. 2016,Nortmann et al. 2016,20,OSIRIS,Gran Telescopio CANARIAS 10.4m telescope,0.528,0.908,,,,3.11017_3792_1,40/28/82/27/HAT_P_32_b_3.11017_3792_1.tbl,122,122
HAT-P-32 b,Transmission,2016MNRAS.463..604M,Mallonn et al. 2016,Mallonn et al. 2016,1,BUSCA,Calar Alto Observatory's 2.2 meter Telescope,0.7886,0.7886,,,,3.11017_3937_1,64/72/78/59/HAT_P_32_b_3.11017_3937_1.tbl,123,123
HAT-P-32 b,Transmission,2016MNRAS.463..604M,Mallonn et al. 2016,Mallonn et al. 2016,1,KeplerCam,Fred Lawrence Whipple Observatory's 1.2 meter Telescope,0.9222,0.9222,,,,3.11017_3937_2,89/54/96/76/HAT_P_32_b_3.11017_3937_2.tbl,124,124
HAT-P-32 b,Transmission,2016MNRAS.463..604M,Mallonn et al. 2016,Mallonn et al. 2016,5,Multiple Instruments,Multiple Observatories,0.4407,0.6469,,,,3.11017_3937_3,18/46/57/16/HAT_P_32_b_3.11017_3937_3.tbl,125,125
HAT-P-32 b,Transmission,2016MNRAS.463..604M,Mallonn et al. 2016,Mallonn et al. 2016,2,ULTRACAM,Isaac Newton Group's William Herschel Telescope,0.3585,0.58,,,,3.11017_3937_4,81/56/61/78/HAT_P_32_b_3.11017_3937_4.tbl,126,126
HAT-P-32 b,Transmission,2022ApJS..260....3C,Changeat et al. 2022,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1263,1.6295,,,Figure 2,3.11017_5219_41,04/17/09/01/HAT_P_32_b_3.11017_5219_41.tbl,127,127
HAT-P-33 b,Emission,2020AJ....159..137G,Garhart et al. 2020,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,Table 1 & 6,3.11018_5410_3,24/17/25/97/HAT_P_33_b_3.11018_5410_3.tbl,128,128
HAT-P-3 b,Emission,2013ApJ...770..102T,Todorov et al. 2013,Todorov et al. 2013,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,Table 5,3.11023_4109_1,51/46/99/03/HAT_P_3_b_3.11023_4109_1.tbl,129,129
HAT-P-3 b,Transmission,2017PASP..129f4401R,Ricci et al. 2017,Ricci et al. 2017,2,CCD camera,0.51m KPNO Visitor Center Telescope (KPNO-VCT) at Kitt Peak National Observatory (KPNO),0.4407,0.9222,,,,3.11023_3991_1,13/60/41/30/HAT_P_3_b_3.11023_3991_1.tbl,130,130
HAT-P-3 b,Transmission,2017PASP..129f4401R,Ricci et al. 2017,Ricci et al. 2017,1,FLAMINGOS,National Optical Astronomy Observatory (NOAO) 2.1 meter Telescope at Kitt Peak National Observatory (KPNO),1.4085,1.4085,,,,3.11023_3991_2,69/14/90/56/HAT_P_3_b_3.11023_3991_2.tbl,131,131
HAT-P-3 b,Transmission,2017PASP..129f4401R,Ricci et al. 2017,Ricci et al. 2017,3,MEXMAN,National Autonomous University of Mexico (UNAM) 0.84m Telescope at El Observatorio Astronomico Nacional/Sierra San Pedro Martir (OAN/SPM),0.538,0.894,,,,3.11023_3991_3,86/71/53/80/HAT_P_3_b_3.11023_3991_3.tbl,132,132
HAT-P-3 b,Transmission,2017PASP..129f4401R,Ricci et al. 2017,Ricci et al. 2017,1,SBIG STL-1301E,University of Monterrey (UDEM) 0.36m telescope at Observatorio de la Universidad de Monterrey,0.7886,0.7886,,,,3.11023_3991_4,32/02/92/72/HAT_P_3_b_3.11023_3991_4.tbl,133,133
HAT-P-4 b,Emission,2011ApJ...726...94C,Christiansen et al. 2011,Christiansen et al. 2011,1,High Resolution Imager (HRI),Deep Impact spacecraft,0.65,0.65,,,Table 6,3.11024_3153_1,06/69/78/74/HAT_P_4_b_3.11024_3153_1.tbl,134,134
HAT-P-4 b,Emission,2013ApJ...770..102T,Todorov et al. 2013,Todorov et al. 2013,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,Table 5,3.11024_4109_1,23/95/72/26/HAT_P_4_b_3.11024_4109_1.tbl,135,135
HAT-P-6 b,Emission,2012ApJ...746..111T,Todorov et al. 2012,Todorov et al. 2012,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,"Table 4 (eclip depth), Table 5 (bright temp)",3.11026_3155_1,23/57/16/69/HAT_P_6_b_3.11026_3155_1.tbl,136,136
HAT-P-8 b,Emission,2012ApJ...746..111T,Todorov et al. 2012,Todorov et al. 2012,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,"Table 4 (eclip depth), Table 5 (bright temp)",3.11027_3155_1,39/12/94/22/HAT_P_8_b_3.11027_3155_1.tbl,137,137
HD 149026 b,Emission,2007Natur.447..691H,Harrington et al. 2007,Harrington et al. 2007,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,8,8,,,,3.11121_4073_1,46/16/27/60/HD_149026_b_3.11121_4073_1.tbl,138,138
HD 149026 b,Emission,2012ApJ...754..136S,Stevenson et al. 2012,Stevenson et al. 2012,5,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,16,,,eclipse depth taken from Abstract,3.11121_4105_1,78/32/46/03/HD_149026_b_3.11121_4105_1.tbl,139,139
HD 149026 b,Emission,2023arXiv230314206B,Bean et al. 2023,Bean et al. 2023,140,Near Infrared Camera (NIRCam),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.36,5.02,,,,3.11121_5160_1,44/67/39/09/HD_149026_b_3.11121_5160_1.tbl,140,140
HD 189733 b,Emission,2010ApJ...721.1861A,Agol et al. 2010,Agol et al. 2010,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,8,8,,,Table 4,3.11185_3195_1,10/36/22/01/HD_189733_b_3.11185_3195_1.tbl,141,141
HD 189733 b,Emission,2006ApJ...644..560D,Deming et al. 2006,Deming et al. 2006,1,Infrared Spectrograph (IRS),Spitzer Space Telescope satellite,16,16,,,eclipse depth taken from Abstract,3.11185_4072_1,04/68/93/72/HD_189733_b_3.11185_4072_1.tbl,142,142
HD 189733 b,Emission,2008ApJ...686.1341C,Charbonneau et al. 2008,Charbonneau et al. 2008,4,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,8,,,Table 1,3.11185_4076_3,63/80/01/28/HD_189733_b_3.11185_4076_3.tbl,143,143
HD 189733 b,Emission,2008ApJ...686.1341C,Charbonneau et al. 2008,Charbonneau et al. 2008,1,Infrared Spectrograph (IRS),Spitzer Space Telescope satellite,16,16,,,Table 1,3.11185_4076_2,80/37/79/52/HD_189733_b_3.11185_4076_2.tbl,144,144
HD 189733 b,Emission,2008ApJ...686.1341C,Charbonneau et al. 2008,Charbonneau et al. 2008,1,Multiband Imaging Photometer (MIPS),Spitzer Space Telescope satellite,24,24,,,Table 1,3.11185_4076_1,74/28/28/99/HD_189733_b_3.11185_4076_1.tbl,145,145
HD 189733 b,Emission,2009ApJ...690..822K,Knutson et al. 2009,Knutson et al. 2009,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,8,8,,,Table 1,3.11185_4077_2,17/05/55/52/HD_189733_b_3.11185_4077_2.tbl,146,146
HD 189733 b,Emission,2009ApJ...690..822K,Knutson et al. 2009,Knutson et al. 2009,1,Multiband Imaging Photometer (MIPS),Spitzer Space Telescope satellite,24,24,,,Table 1,3.11185_4077_1,36/20/91/63/HD_189733_b_3.11185_4077_1.tbl,147,147
HD 189733 b,Emission,2009ApJ...690L.114S,Swain et al. 2009,Swain et al. 2009,18,Near Infrared Camera and Multi-Object Spectrometer (NICMOS),Hubble Space Telescope satellite,1.476,2.446,,,Table 1,3.11185_4078_1,56/34/08/21/HD_189733_b_3.11185_4078_1.tbl,148,148
HD 189733 b,Emission,2022ApJS..260....3C,Changeat et al. 2022,Changeat et al. 2022,6,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,24,,,Figure 2,3.11185_5219_113,87/63/79/50/HD_189733_b_3.11185_5219_113.tbl,149,149
HD 189733 b,Emission,2022ApJS..260....3C,Changeat et al. 2022,Changeat et al. 2022,18,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6237,,,Figure 2,3.11185_5219_112,72/72/29/35/HD_189733_b_3.11185_5219_112.tbl,150,150
HD 189733 b,Transmission,2011A&A...526A..12D,Désert et al. 2011,Desert et al. 2011,1,Infrared Array camera (IRAC),Spitzer Space Telescope satellite,3.6,3.6,2454430.311,2454430.311,,3.11185_3427_1,54/79/32/42/HD_189733_b_3.11185_3427_1.tbl,151,151
HD 189733 b,Transmission,2013MNRAS.432.2917P,Pont et al. 2013,Pont et al. 2013,10,Advanced Camera for Surveys,Hubble Space Telescope satellite,0.575,1.025,2453877.209,2453877.209,,3.11185_3590_6,48/71/08/74/HD_189733_b_3.11185_3590_6.tbl,152,152
HD 189733 b,Transmission,2013MNRAS.432.2917P,Pont et al. 2013,Pont et al. 2013,7,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,7.85,2454039.223,2455559.555,,3.11185_3590_5,99/83/01/43/HD_189733_b_3.11185_3590_5.tbl,153,153
HD 189733 b,Transmission,2013MNRAS.432.2917P,Pont et al. 2013,Pont et al. 2013,1,Multiband Imaging Photometer (MIPS),Spitzer Space Telescope satellite,24,24,2454398.606,2454398.606,,3.11185_3590_3,63/58/64/23/HD_189733_b_3.11185_3590_3.tbl,154,154
HD 189733 b,Transmission,2013MNRAS.432.2917P,Pont et al. 2013,Pont et al. 2013,22,Near Infrared Camera and Multi-Object Spectrometer,Hubble Space Telescope satellite,1.492,2.468,2454219.982,2454689.267,,3.11185_3590_4,36/89/75/53/HD_189733_b_3.11185_3590_4.tbl,155,155
HD 189733 b,Transmission,2013MNRAS.432.2917P,Pont et al. 2013,Pont et al. 2013,16,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.33,0.6321,2455148.468,2455334.81,,3.11185_3590_1,99/17/91/50/HD_189733_b_3.11185_3590_1.tbl,156,156
HD 189733 b,Transmission,2013MNRAS.432.2917P,Pont et al. 2013,Pont et al. 2013,4,Wide Field Camera 3,Hubble Space Telescope satellite,1.105,1.607,2455443.524,2455510.098,,3.11185_3590_2,10/17/63/62/HD_189733_b_3.11185_3590_2.tbl,157,157
HD 189733 b,Transmission,2012MNRAS.422..753G,Gibson et al. 2012,Gibson et al. 2012,4,Wide Field Camera 3,Hubble Space Telescope satellite,1.105,1.607,,,,3.11185_3592_1,72/35/74/98/HD_189733_b_3.11185_3592_1.tbl,158,158
HD 189733 b,Transmission,2011MNRAS.416.1443S,Sing et al. 2011,Sing et al. 2011,5,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.33,0.545,,,,3.11185_3593_1,50/39/88/36/HD_189733_b_3.11185_3593_1.tbl,159,159
HD 189733 b,Transmission,2015A&A...577A..62W,Wyttenbach et al. 2015,Wyttenbach et al. 2015,1,HARPS Echelle Spectrograph,European Southern Observatory's 3.6 meter Telescope,0.5893,0.5893,,,,3.11185_3596_1,56/86/07/03/HD_189733_b_3.11185_3596_1.tbl,160,160
HD 189733 b,Transmission,2015A&A...580A..84D,Di Gloria et al. 2015,Di Gloria et al. 2015,7,HARPS Echelle Spectrograph,European Southern Observatory's 3.6 meter Telescope,0.395,0.675,,,,3.11185_3636_1,97/01/01/57/HD_189733_b_3.11185_3636_1.tbl,161,161
HD 189733 b,Transmission,2008NATUR.452..329S,Swain et al. 2008,Swain et al. 2008,18,Near Infrared Camera and Multi-Object Spectrometer,Hubble Space Telescope satellite,1.484,2.463,,,,3.11185_3642_1,99/86/63/34/HD_189733_b_3.11185_3642_1.tbl,162,162
HD 189733 b,Transmission,2015JATIS...1c4002A,Angerhausen et al. 2015,Angerhausen et al. 2015,2,HIPO,Stratospheric Observatory For Infrared Astronomy,0.4407,0.9222,,,,3.11185_3676_1,21/73/61/46/HD_189733_b_3.11185_3676_1.tbl,163,163
HD 189733 b,Transmission,2016Natur.529...59S,Sing et al. 2016,Sing et al. 2016,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.55,4.5,,,,3.11185_3717_4,49/53/13/93/HD_189733_b_3.11185_3717_4.tbl,164,164
HD 189733 b,Transmission,2016Natur.529...59S,Sing et al. 2016,Sing et al. 2016,2,Near Infrared Camera and Multi-Object Spectrometer,Hubble Space Telescope satellite,1.925,2.3,,,,3.11185_3717_1,31/00/75/55/HD_189733_b_3.11185_3717_1.tbl,165,165
HD 189733 b,Transmission,2016Natur.529...59S,Sing et al. 2016,Sing et al. 2016,20,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.345,1.085,,,,3.11185_3717_2,96/04/19/01/HD_189733_b_3.11185_3717_2.tbl,166,166
HD 189733 b,Transmission,2016Natur.529...59S,Sing et al. 2016,Sing et al. 2016,29,Wide Field Camera 3,Hubble Space Telescope satellite,1.1279,1.635,,,,3.11185_3717_3,36/42/52/56/HD_189733_b_3.11185_3717_3.tbl,167,167
HD 189733 b,Transmission,2016A&A...590A..84B,Borsa et al. 2016,Borsa et al. 2016,7,HARPS Echelle Spectrograph,European Southern Observatory's 3.6 meter Telescope,0.41,0.675,2453988.803,2453988.803,,3.11185_3856_1,43/61/26/55/HD_189733_b_3.11185_3856_1.tbl,168,168
HD 189733 b,Transmission,2016MNRAS.462.1012B,Barnes et al. 2016,Barnes et al. 2016,15,HARPS Echelle Spectrograph,European Southern Observatory's 3.6 meter Telescope,0.3934,0.6563,,,,3.11185_3936_1,16/92/85/75/HD_189733_b_3.11185_3936_1.tbl,169,169
HD 189733 b,Transmission,2014ApJ...791...55M,McCullough et al. 2014,McCullough et al. 2014,28,Wide Field Camera 3,Hubble Space Telescope satellite,1.1279,1.635,,,,3.11185_4618_1,68/63/48/90/HD_189733_b_3.11185_4618_1.tbl,170,170
HD 189733 b,Transmission,2023A&A...671A.170C,Cubillos et al. 2023,Cubillos et al. 2023,3,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.2405,0.295,,,NUV Transmission Spectrum at R=10 (Table A.3),3.11185_5199_3,84/92/24/86/HD_189733_b_3.11185_5199_3.tbl,171,171
HD 189733 b,Transmission,2023A&A...671A.170C,Cubillos et al. 2023,Cubillos et al. 2023,10,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.2309,0.303,,,NUV Transmission Spectrum at R=33 (Table A.2),3.11185_5199_2,75/69/22/18/HD_189733_b_3.11185_5199_2.tbl,172,172
HD 189733 b,Transmission,2023A&A...671A.170C,Cubillos et al. 2023,Cubillos et al. 2023,15,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.2297,0.3044,,,NUV Transmission Spectrum at R=50 (Table A.1),3.11185_5199_1,98/69/81/14/HD_189733_b_3.11185_5199_1.tbl,173,173
HD 189733 b,Transmission,2022ApJS..260....3C,Changeat et al. 2022,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1263,1.6295,,,Figure 2,3.11185_5219_44,66/11/88/56/HD_189733_b_3.11185_5219_44.tbl,174,174
HD 189733 b,Transmission,2021MNRAS.506.2453K,King et al. 2021,King et al. 2021,2,XMM-Newton Optical Monitor,ESA XMM-Newton X-Ray Multi-Mirror Mission Satellite,0.212,0.291,,,,3.11185_5249_1,92/56/73/69/HD_189733_b_3.11185_5249_1.tbl,175,175
HD 189733 b,Transmission,2024arXiv240706163F,Fu et al. 2024,Fu et al. 2024,139,Near Infrared Camera (NIRCam),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.4046,4.9737,,,Figure 2,3.11185_5430_1,43/64/93/47/HD_189733_b_3.11185_5430_1.tbl,176,176
HD 209458 b,Emission,2015MNRAS.451..680E,Evans et al. 2015,Evans et al. 2015,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,4.5,,,"Table 4, 2010 Jan 21",3.11218_3627_3,08/81/35/99/HD_209458_b_3.11218_3627_3.tbl,177,177
